age,annual_income,gender,city_tier,website_visits_last_30d,pages_per_visit,avg_session_duration_min,cart_additions_last_30d,previous_purchases,email_opened,email_clicked,sms_clicked,ad_clicked,campaign_channel,campaign_type,discount_percentage,product_price,days_since_last_purchase,loyalty_member,converted
53,43440,Female,Tier 2,3,6.67,4.71,3,3,1,1,0,0,Email,Seasonal,10,89.26,78,1,1
19,39641,Female,Tier 1,4,3.49,3.6,1,2,0,0,0,0,Social,Discount,15,81.96,115,0,1
31,56535,Female,Tier 1,9,1.58,6.35,0,3,1,0,0,0,Email,Seasonal,15,101.61,171,0,0
30,76249,Female,Tier 2,10,3.93,10.25,3,4,1,0,0,0,Email,Discount,20,73.35,85,1,1
46,96011,Male,Tier 1,13,4.95,3.93,0,1,0,0,0,0,Search Ads,Discount,10,87.14,91,0,1
29,66833,Male,Tier 1,8,4.15,4.08,0,1,1,0,0,0,Email,New Arrival,20,54.87,98,0,0
56,32133,Female,Tier 2,10,2.8,5.26,0,1,0,0,0,1,Social,Discount,5,61.34,8,0,0
19,90476,Female,Tier 1,6,3.31,7.01,1,0,0,0,0,0,Search Ads,New Arrival,25,52.59,734,0,0
49,54650,Male,Tier 2,10,5.15,6.63,1,2,1,0,0,0,Email,New Arrival,5,91.71,33,1,0
30,39921,Male,Tier 2,5,4.15,5.26,1,2,1,0,0,1,Email,Retargeting,25,60.04,55,1,1
63,35571,Female,Tier 2,6,7.04,4.63,3,3,1,0,0,0,Search Ads,Retargeting,20,103.39,58,1,1
44,70054,Male,Tier 2,6,4.15,9.7,1,0,1,0,0,0,Email,Discount,10,54.03,712,1,0
66,59299,Male,Tier 2,9,1.71,7.79,0,3,0,0,0,0,Search Ads,Discount,10,50.99,175,0,1
58,61211,Female,Tier 2,5,3.7,8.97,1,10,1,0,0,0,Email,Retargeting,30,87.16,51,1,0
34,78157,Female,Tier 3,7,3.16,6.91,1,3,0,0,0,1,Search Ads,New Arrival,5,84.16,157,1,1
57,40561,Female,Tier 1,3,1.67,5.31,1,3,1,0,0,0,Email,New Arrival,20,105.71,16,0,0
48,79591,Male,Tier 1,9,4.2,6.3,3,0,0,0,0,0,Search Ads,Seasonal,5,44.53,503,0,0
51,45655,Female,Tier 2,6,3.37,9.11,1,2,1,0,0,0,Search Ads,New Arrival,25,33.85,89,1,1
41,93952,Female,Tier 2,4,4.22,6.53,1,5,0,0,0,0,Social,Discount,20,116.48,69,0,1
62,65777,Female,Tier 1,8,6.75,2.06,1,2,0,0,1,1,Search Ads,Retargeting,25,39.37,147,0,0
52,38436,Female,Tier 3,4,3.81,8.3,2,4,0,0,0,0,Email,Seasonal,25,104.89,107,0,0
65,18542,Male,Tier 1,8,5.54,8.49,1,1,0,0,1,0,Email,New Arrival,15,10,167,1,1
23,69561,Male,Tier 2,7,3.71,7.97,1,2,1,0,0,0,SMS,Retargeting,5,97.04,70,0,1
36,48265,Male,Tier 2,5,4.62,2.81,1,5,1,0,0,0,Social,New Arrival,10,79.66,30,1,1
47,52200,Male,Tier 3,7,4.18,6.27,1,1,0,0,0,1,Search Ads,New Arrival,5,92.14,28,1,1
24,68792,Female,Tier 1,4,4.4,7.55,3,2,0,0,0,0,Social,Discount,10,103.02,13,0,0
27,73187,Female,Tier 2,6,3.8,5.53,1,1,0,0,0,0,Social,Discount,15,108.42,67,0,0
58,77027,Female,Tier 1,14,6.18,6.26,1,3,0,0,0,0,Social,New Arrival,25,93.95,64,0,0
49,33853,Female,Tier 1,5,4.95,6.62,1,2,0,0,0,0,Search Ads,New Arrival,0,105.05,58,0,0
51,80666,Male,Tier 1,5,4.17,3.85,3,4,0,0,0,0,Search Ads,Seasonal,10,113.69,68,0,0
45,44577,Male,Tier 2,7,5.36,6.44,3,0,0,0,0,1,Search Ads,Discount,15,118.23,957,0,0
32,18000,Male,Tier 1,5,4.19,3.53,1,5,0,0,0,0,Email,Discount,25,95.56,179,1,0
47,33788,Male,Tier 1,2,5.68,5.29,0,1,1,0,0,0,Email,Discount,10,51.58,70,0,0
54,58924,Male,Tier 2,8,2.23,4.35,1,0,0,0,0,0,Search Ads,Retargeting,10,72.46,948,0,0
46,37381,Female,Tier 2,8,7.2,7.25,3,1,1,1,0,0,Search Ads,Retargeting,10,77.02,1,0,0
39,53415,Female,Tier 2,11,4.26,6.84,3,0,1,0,0,0,Email,Retargeting,10,59.61,771,1,0
21,61089,Male,Tier 3,4,2.29,6.63,0,1,0,0,0,0,Search Ads,Discount,20,45.61,128,0,0
37,51735,Male,Tier 1,5,5.12,6.06,3,1,0,0,0,0,Search Ads,New Arrival,20,107.76,4,0,1
49,46102,Female,Tier 3,7,5.94,6.37,4,5,0,0,0,0,Email,Retargeting,25,89.01,16,0,1
53,32487,Male,Tier 3,5,2.46,9.52,1,2,0,0,0,0,Search Ads,Retargeting,25,59.94,114,1,1
67,55395,Female,Tier 1,12,3.29,8.15,2,2,0,0,0,0,Search Ads,New Arrival,25,81.13,25,1,0
21,18000,Female,Tier 1,5,5.52,3.58,1,0,0,0,0,0,Email,Discount,15,89.02,572,1,0
44,42652,Female,Tier 1,8,4.85,4.43,1,2,0,0,0,0,Social,Seasonal,5,45.39,11,1,1
34,38300,Male,Tier 1,6,3.34,5.08,1,1,1,0,0,0,Search Ads,New Arrival,10,56.05,53,1,0
29,50691,Female,Tier 2,6,3.63,5.02,1,1,0,0,0,0,Social,Seasonal,15,70.58,39,0,0
39,51160,Male,Tier 2,5,2.12,3.85,1,5,0,0,0,0,Search Ads,New Arrival,25,75.35,131,0,0
34,72279,Female,Tier 2,5,2.52,6.67,2,4,1,1,0,0,Email,Discount,15,32.15,3,0,1
27,83503,Male,Tier 2,9,1.49,5.38,1,1,0,0,0,0,Social,Discount,25,102.38,140,0,0
18,34880,Male,Tier 1,7,3.48,5.94,0,4,0,0,0,0,Email,New Arrival,10,80.94,3,0,1
39,90871,Female,Tier 3,7,5.02,2.08,1,0,0,0,0,0,Email,Retargeting,0,72.55,506,0,0
43,40973,Female,Tier 1,9,3.6,2.35,3,3,0,0,0,0,Social,Retargeting,20,58.56,23,0,1
35,58105,Female,Tier 3,5,5.67,4.42,1,1,0,0,0,0,Search Ads,Discount,25,49.6,166,0,0
67,64196,Female,Tier 1,18,3.03,6.72,2,4,0,0,0,0,Social,Discount,15,80.48,122,0,0
31,99002,Female,Tier 3,9,1.76,6.46,2,1,0,0,0,0,Search Ads,Discount,5,84.73,42,1,0
64,45239,Male,Tier 1,10,5.73,7.52,1,6,0,0,1,0,Social,Seasonal,0,139.09,133,1,1
46,22659,Female,Tier 1,10,4.55,4.1,2,3,1,1,0,1,Email,Discount,0,141.78,41,1,1
29,81827,Female,Tier 1,10,5.84,6.87,2,1,0,0,0,0,Search Ads,Discount,15,63.97,113,0,1
53,39999,Female,Tier 2,13,3.5,8.56,0,1,0,0,0,0,Email,New Arrival,10,51.24,62,0,0
52,48491,Female,Tier 3,6,6.39,7.35,2,1,1,0,0,0,Search Ads,Retargeting,15,42.02,83,0,0
69,34881,Male,Tier 1,9,2.38,2.92,2,1,1,0,0,0,Email,Seasonal,15,82.63,126,0,0
29,48543,Female,Tier 3,6,3.57,7.72,4,2,0,0,0,1,Search Ads,Discount,15,42.57,152,0,0
24,39873,Male,Tier 2,5,4.61,6.15,2,0,0,0,0,0,Email,Discount,15,38.62,719,0,0
46,67176,Male,Tier 2,3,3.3,6.41,0,2,0,0,0,0,SMS,Discount,20,57.97,81,0,0
28,56454,Female,Tier 3,9,4.34,10.49,1,1,1,0,0,0,SMS,New Arrival,10,61.71,9,0,0
50,42741,Male,Tier 1,3,5.87,5.99,3,5,1,0,0,0,Email,New Arrival,10,57.79,145,0,0
23,72926,Female,Tier 1,5,4.57,6.76,0,3,0,0,0,0,SMS,New Arrival,10,31.47,65,0,0
64,59590,Male,Tier 3,3,3.73,5.69,0,2,0,0,0,1,Email,Seasonal,0,77.27,104,0,1
32,21771,Male,Tier 3,4,5.84,5.01,1,3,1,0,0,1,Search Ads,Seasonal,10,76.73,137,0,0
49,71555,Female,Tier 3,6,4.77,6.23,2,1,0,0,0,1,Search Ads,Seasonal,5,120.13,15,0,0
68,58328,Female,Tier 3,4,3.99,4.63,0,1,0,0,0,0,Search Ads,Retargeting,10,42.74,111,0,0
28,80033,Female,Tier 1,4,3.88,5.79,1,2,0,0,0,0,SMS,Discount,20,95.8,6,1,0
40,57231,Female,Tier 3,7,3.45,4.9,0,2,0,0,0,0,Email,Discount,30,133.55,117,1,0
43,40749,Female,Tier 1,4,5.26,1.34,2,0,1,0,0,1,Email,Retargeting,25,36.3,674,0,1
51,51323,Male,Tier 3,4,5.32,4.52,1,3,0,0,0,0,SMS,Retargeting,25,47.29,146,1,0
63,69471,Male,Tier 1,8,5.9,7.41,1,2,0,0,0,0,Social,Retargeting,20,42.26,118,0,0
51,41127,Male,Tier 2,9,4.65,6.54,0,3,1,1,0,1,Search Ads,Retargeting,30,93.41,114,1,1
46,47075,Female,Tier 2,8,3.18,5.03,0,4,0,0,0,1,Social,Seasonal,20,92.23,114,1,0
21,51010,Female,Tier 1,9,4.5,5.7,0,2,0,0,0,1,Search Ads,Retargeting,15,108.6,58,1,1
34,34311,Male,Tier 1,4,3.16,3.89,0,2,0,0,0,0,SMS,Discount,15,82.38,92,1,0
52,41386,Female,Tier 3,9,4.24,4.1,1,3,0,0,0,0,Social,Discount,10,134.03,23,1,1
30,58106,Female,Tier 3,7,6.11,5.51,1,1,0,0,0,0,Email,New Arrival,0,96.25,27,0,0
58,76645,Male,Tier 1,5,5.77,5.07,1,1,1,0,0,0,Email,Retargeting,10,117.76,77,0,0
56,60709,Male,Tier 2,8,5.36,3.99,1,1,0,0,0,0,Social,Discount,10,84.65,75,0,0
32,54174,Female,Tier 2,5,3.97,5.37,0,1,0,0,0,1,Social,Discount,20,68.43,126,0,0
46,40037,Female,Tier 1,4,5.34,3.27,1,3,0,0,0,0,SMS,Seasonal,25,74.7,15,0,0
46,74713,Female,Tier 1,9,3.04,8.65,2,0,0,0,0,0,Email,New Arrival,30,121.17,593,0,0
28,62803,Male,Tier 3,3,1.81,7.29,1,2,1,1,0,0,Email,Discount,10,103.83,134,1,0
69,42279,Female,Tier 2,8,4.41,1.16,0,2,1,1,0,0,Email,Discount,30,102,25,1,1
49,71176,Male,Tier 2,10,3.44,7.18,1,4,0,0,0,0,Social,Seasonal,20,109.77,31,1,1
19,65072,Male,Tier 2,10,6.68,4.75,2,3,0,0,0,0,Email,Seasonal,0,87.92,11,0,1
64,40356,Female,Tier 1,3,6.45,4.41,1,2,0,0,0,0,SMS,Retargeting,15,164.47,68,0,0
31,53175,Male,Tier 1,8,2.97,7.01,2,3,0,0,0,0,Social,New Arrival,10,73.27,112,1,0
37,46130,Female,Tier 1,8,5.04,5.21,1,5,1,0,0,0,Social,Seasonal,0,83.27,24,1,1
39,102404,Male,Tier 1,5,1.04,4.73,0,2,1,0,0,0,Social,Discount,15,66.54,14,0,1
28,64571,Female,Tier 2,12,4.51,2.84,1,4,1,0,0,1,SMS,New Arrival,15,94.97,24,1,1
44,58362,Female,Tier 3,5,4.47,7.33,1,5,0,0,0,0,SMS,Discount,10,27.24,87,0,0
20,63508,Male,Tier 1,7,2.51,7.57,0,1,0,0,1,0,Search Ads,New Arrival,25,10,69,1,1
34,79825,Female,Tier 1,9,4.25,5.82,0,2,1,0,0,0,SMS,New Arrival,15,60.6,111,0,0
61,53499,Male,Tier 2,3,2.61,3.17,2,2,0,0,0,0,Social,Seasonal,5,97.51,154,1,0
45,44382,Female,Tier 3,4,5.28,6.11,1,3,1,0,0,0,Search Ads,New Arrival,20,110.8,94,1,1
46,70197,Male,Tier 2,11,4.28,6.78,0,2,1,0,0,0,Email,Seasonal,15,42.19,42,0,0
38,51851,Male,Tier 3,9,6.24,5.45,4,1,0,0,0,0,Social,Retargeting,15,30.02,102,0,0
64,35742,Male,Tier 2,3,1.7,7.26,0,3,0,0,0,0,SMS,Discount,25,58.32,112,1,0
33,32236,Male,Tier 2,6,2.7,5.84,1,1,0,0,0,0,Search Ads,Seasonal,5,57.8,48,0,0
54,82527,Female,Tier 1,7,3.27,6.11,4,1,0,0,0,1,SMS,Retargeting,15,86.52,51,0,0
37,57370,Male,Tier 1,8,4.74,8.46,1,5,0,0,0,0,Email,Retargeting,20,83.76,116,0,1
23,44388,Male,Tier 1,10,4.41,4.52,0,5,1,1,0,0,Email,Discount,20,124.01,146,1,0
36,50782,Male,Tier 2,5,4.64,2.36,3,4,0,0,0,0,Search Ads,Retargeting,0,67.59,86,0,0
22,69534,Male,Tier 3,6,3.03,5.16,1,2,1,0,0,0,Social,Discount,20,40.11,28,0,1
20,49719,Female,Tier 3,6,1.15,4.37,1,4,0,0,0,0,Email,Discount,30,89.16,30,0,1
18,28910,Female,Tier 1,8,2.86,2.66,3,1,0,0,0,0,Social,Discount,20,51.03,2,0,0
55,60865,Male,Tier 1,7,6.11,6.74,2,2,0,0,0,0,Email,New Arrival,25,51.5,36,0,1
32,76750,Female,Tier 1,12,3.07,5.5,1,1,0,0,0,0,Email,Retargeting,10,130.95,21,0,0
51,75546,Female,Tier 1,8,4.27,1.86,0,0,1,0,0,1,Social,Retargeting,10,107.92,241,0,0
52,44932,Male,Tier 2,7,4.09,8.59,1,5,0,0,0,0,SMS,Discount,10,67.21,28,1,0
66,77845,Female,Tier 3,7,4.28,4.04,2,4,0,0,1,1,Search Ads,Retargeting,20,134.66,32,1,0
42,58833,Female,Tier 3,4,2,4.27,2,0,0,0,0,1,Social,New Arrival,30,104.9,365,0,0
41,77341,Female,Tier 2,5,5.23,7.38,1,1,0,0,0,0,Search Ads,Discount,25,91.65,70,1,1
29,65326,Female,Tier 3,6,3.85,6.36,1,0,0,0,0,1,Search Ads,Discount,5,59.66,304,0,0
35,27611,Male,Tier 2,6,7.47,7.68,1,1,1,0,0,0,Email,Retargeting,15,18.25,151,1,1
32,86441,Female,Tier 1,4,3.44,1.14,1,3,0,0,0,0,Search Ads,Retargeting,30,54.35,70,0,0
61,55932,Female,Tier 2,6,5.47,4.93,0,4,0,0,0,0,Search Ads,Discount,10,65.26,124,0,0
33,65382,Female,Tier 2,5,3.42,5.77,1,1,0,0,0,0,Search Ads,Discount,15,44.1,159,1,0
44,30807,Female,Tier 2,5,6.88,8.1,3,3,1,0,0,0,Email,Discount,25,83.71,19,0,1
25,64096,Male,Tier 1,8,5.1,3.81,1,2,0,0,0,0,Search Ads,Retargeting,25,18.85,8,1,1
63,74853,Female,Tier 1,5,2.07,4.82,2,1,0,0,0,0,Email,Seasonal,10,119.91,64,0,0
42,89836,Female,Tier 1,6,6.11,5.78,0,1,0,0,0,0,Social,Retargeting,0,66.28,126,1,0
34,80207,Male,Tier 3,8,5.16,7.02,1,0,0,0,1,0,SMS,Discount,20,102.18,732,1,1
46,64976,Male,Tier 1,6,3.3,3.28,2,2,0,0,0,0,Search Ads,New Arrival,30,101.82,117,0,0
25,27201,Female,Tier 2,5,1.58,7.12,3,2,0,0,0,0,SMS,Seasonal,15,42.97,179,1,1
32,57381,Male,Tier 2,6,5.8,4.32,0,1,0,0,0,0,Social,Seasonal,15,27.78,7,0,1
44,44335,Male,Tier 1,5,6.59,6.25,0,3,0,0,0,0,Social,Seasonal,25,60.8,72,0,1
63,59230,Male,Tier 2,3,5.68,5.11,0,1,1,1,0,0,Email,Retargeting,15,91.26,3,0,1
67,33106,Male,Tier 3,3,5.3,6.05,2,1,0,0,0,0,Social,New Arrival,20,84.1,145,0,0
69,51217,Male,Tier 1,7,4.84,5.92,2,2,0,0,1,1,Social,Seasonal,10,114.97,5,0,1
24,45691,Male,Tier 3,6,5.59,8.05,2,0,0,0,0,0,Social,Seasonal,10,91.77,674,0,0
20,45133,Male,Tier 1,7,3.61,5.03,2,1,1,0,0,0,Email,Discount,5,93.97,73,0,0
46,45312,Female,Tier 1,2,1.28,4.9,1,2,0,0,0,0,Email,Retargeting,0,55.74,115,1,1
61,52555,Female,Tier 3,9,5.14,7.64,2,1,1,1,0,0,Email,Seasonal,25,72.35,70,1,1
41,60152,Male,Tier 3,1,4.59,8.3,1,1,0,0,0,1,Search Ads,Seasonal,5,73.15,136,1,0
20,18000,Male,Tier 3,9,1.89,4.71,1,2,1,0,1,0,SMS,Retargeting,0,98.54,172,0,0
37,18000,Female,Tier 2,10,1,6.88,1,4,0,0,0,0,SMS,New Arrival,15,102.59,154,0,0
63,48904,Male,Tier 3,9,4.12,3.79,2,4,0,0,0,0,SMS,Retargeting,15,73.03,176,0,0
32,51440,Male,Tier 3,6,3.77,6.9,3,2,0,0,0,0,Social,New Arrival,15,74.01,84,0,0
42,58404,Male,Tier 3,6,3.64,7.34,0,5,1,0,0,0,Email,Discount,15,90.54,26,0,1
47,41902,Female,Tier 2,7,4.87,4.95,0,0,0,0,0,0,Email,Discount,5,137.98,237,0,0
31,55170,Female,Tier 1,7,2.88,7.72,2,3,0,0,0,0,SMS,New Arrival,0,27.82,118,0,0
24,57277,Female,Tier 3,6,5.03,4.97,1,1,0,1,0,0,Social,New Arrival,0,52.28,25,0,1
34,41778,Female,Tier 1,8,5.04,5.55,1,0,0,0,0,0,Search Ads,New Arrival,30,53.51,962,1,0
61,73242,Female,Tier 2,12,1,6.28,0,5,1,0,0,0,Email,Discount,15,40.52,11,1,1
37,58186,Male,Tier 1,5,3.9,3.58,1,1,1,0,0,0,Search Ads,Retargeting,10,56.13,96,1,1
53,64845,Female,Tier 2,9,4.3,2.78,1,2,1,0,0,0,Email,Retargeting,10,91.31,6,0,0
26,56239,Male,Tier 1,9,5.12,6.06,1,3,1,0,0,0,Email,Seasonal,20,108.37,2,0,1
55,92866,Female,Tier 1,4,4.82,4.02,1,4,0,0,0,0,Email,Retargeting,10,86.91,23,0,1
65,65735,Female,Tier 3,4,1.37,3.06,1,1,0,0,0,0,Search Ads,Retargeting,20,86.3,93,0,0
39,46216,Female,Tier 1,8,4.14,7.04,2,0,0,0,0,0,Social,Discount,10,52.44,698,0,0
19,69777,Male,Tier 2,7,3.61,8.53,0,1,0,0,1,0,SMS,Discount,10,10,30,1,1
41,25523,Male,Tier 1,10,5.61,7.21,2,4,0,0,0,0,SMS,Discount,25,91.24,80,0,1
25,57153,Female,Tier 1,7,2.2,3.13,0,1,0,0,1,0,Social,Seasonal,10,120.01,1,0,0
28,60745,Female,Tier 1,8,4,5.86,1,4,0,0,0,0,Email,Retargeting,20,108.75,164,1,0
30,57358,Female,Tier 2,7,5.31,4.88,2,2,0,0,0,0,Email,New Arrival,10,77.17,1,1,0
34,48992,Male,Tier 1,4,5.14,3.79,2,1,0,0,0,0,Search Ads,Retargeting,15,82.32,150,0,0
25,36779,Female,Tier 3,7,3.77,5.67,0,1,0,0,0,0,Email,Discount,0,122.12,101,0,0
38,40792,Female,Tier 1,1,5.77,5.36,1,5,0,0,0,0,Social,Discount,5,59.12,62,0,0
35,56837,Female,Tier 1,10,2.9,5.03,2,2,0,0,0,0,Email,Discount,5,66.41,80,0,1
47,34957,Female,Tier 1,9,5.1,7.48,1,4,1,1,0,0,Email,Discount,25,25.99,44,0,1
35,86863,Female,Tier 1,10,5.35,8.1,3,0,0,0,0,0,Search Ads,Discount,30,93.96,188,1,0
63,18000,Female,Tier 2,3,1.95,4.85,2,1,0,0,0,0,Search Ads,Seasonal,0,65,89,0,0
64,49178,Female,Tier 3,9,5.95,5.14,0,1,0,0,0,0,Social,Retargeting,0,71.03,38,0,0
48,56987,Female,Tier 2,12,1.53,5,1,5,1,1,0,0,SMS,Retargeting,15,100.46,22,0,1
55,64134,Male,Tier 1,10,4.56,6.53,2,3,0,0,0,0,Social,Retargeting,15,57.45,169,0,1
49,38513,Male,Tier 1,7,3.3,6.16,1,2,1,0,0,0,SMS,New Arrival,20,94.93,2,0,0
28,75417,Female,Tier 1,4,5.52,4.08,2,2,0,0,0,0,Search Ads,Seasonal,20,96.49,129,0,0
62,29911,Female,Tier 3,5,4.49,5.24,2,3,0,0,0,1,Search Ads,Seasonal,20,69.18,10,1,1
42,44810,Female,Tier 1,8,6.69,2.51,1,1,0,0,0,1,Search Ads,Retargeting,5,105.18,99,1,0
50,66173,Female,Tier 2,4,5.71,2.36,0,2,0,0,0,0,Social,Discount,0,76.91,88,1,1
55,73723,Male,Tier 1,9,4.2,3.14,2,1,0,0,0,0,Search Ads,Seasonal,25,101.46,178,0,0
58,29728,Female,Tier 1,6,5.81,5,1,0,0,0,0,0,Email,Discount,15,61.51,927,1,0
25,102611,Female,Tier 1,6,3.85,6.72,0,0,1,0,0,0,Email,Retargeting,30,97.55,610,1,0
28,38845,Male,Tier 1,5,2.37,3.94,0,2,0,0,0,1,Social,New Arrival,15,69.35,174,1,0
39,31381,Male,Tier 2,7,3.31,5.25,0,6,1,0,0,0,Email,Discount,15,90.06,102,1,1
68,64049,Female,Tier 1,4,3.83,5.94,1,2,1,0,0,1,Social,Seasonal,15,90.6,148,0,0
41,48731,Male,Tier 2,13,1,8.57,2,2,0,0,0,0,Social,Seasonal,5,68.04,116,0,0
58,46071,Female,Tier 1,4,6.08,5.61,1,0,0,0,0,0,SMS,Seasonal,10,67.16,895,0,0
34,65722,Male,Tier 3,8,3.85,5.7,1,5,0,0,0,0,Email,Discount,25,73.63,23,0,1
29,27509,Female,Tier 1,2,5.45,4.29,0,3,0,0,0,0,Search Ads,Discount,5,82.15,23,0,0
63,24362,Female,Tier 3,7,4.24,9.17,0,1,1,0,0,0,Email,Seasonal,10,97.22,73,0,1
49,44246,Female,Tier 3,7,1.69,7.03,0,3,0,0,0,0,Search Ads,Discount,15,87.12,62,1,0
32,74402,Male,Tier 3,6,4.12,3.28,0,3,1,1,0,0,Email,Retargeting,20,10,132,0,0
33,45027,Female,Tier 1,7,3.82,8.5,2,3,1,0,0,0,Social,New Arrival,0,105.66,155,1,0
39,83785,Male,Tier 2,7,2.97,6.93,1,2,0,0,0,0,Search Ads,Discount,15,92.1,57,1,1
45,76618,Male,Tier 1,8,3.41,5.97,0,4,0,0,0,0,Search Ads,Seasonal,10,115.34,68,1,0
37,60093,Female,Tier 1,6,4.04,6.82,2,1,0,0,0,0,Search Ads,Discount,25,105.46,66,0,1
50,61115,Female,Tier 1,6,1,7.77,0,2,1,1,0,0,Search Ads,Retargeting,25,67.31,57,0,0
27,60076,Female,Tier 1,4,4.54,3.99,2,5,1,0,0,0,Social,Discount,25,45,43,0,1
57,57875,Male,Tier 3,4,4.91,4.72,1,1,0,0,0,1,Social,New Arrival,25,134.2,176,1,0
49,48408,Male,Tier 1,4,4.75,5.42,1,0,0,0,0,0,Social,Discount,20,118.5,605,0,0
67,50497,Male,Tier 2,4,3.58,3.02,2,1,0,0,0,0,Search Ads,Retargeting,25,102.39,12,0,0
50,35741,Female,Tier 2,6,6.95,6.96,3,1,0,0,0,0,Search Ads,Seasonal,5,56.12,91,0,1
19,18000,Female,Tier 2,7,4.77,4.95,1,7,0,0,0,0,Search Ads,Seasonal,10,40.93,86,0,0
50,74873,Female,Tier 2,8,3.37,4.73,1,3,0,0,0,0,Social,Retargeting,20,66.96,107,1,0
50,57831,Female,Tier 1,6,2.14,4.21,1,1,0,0,0,0,Social,Retargeting,25,105.8,74,0,0
58,55112,Male,Tier 2,5,1.95,5.43,2,4,0,0,0,0,Search Ads,Seasonal,20,10,35,0,0
30,62172,Male,Tier 1,6,4.6,5.81,4,4,1,1,0,0,Email,New Arrival,5,58.21,168,0,0
47,40089,Male,Tier 3,8,5.08,7.49,1,5,1,0,0,0,Email,Retargeting,30,160.34,84,1,1
50,36981,Male,Tier 2,6,4.19,7.55,1,4,0,0,0,1,Search Ads,Seasonal,20,69.31,32,1,1
30,49894,Male,Tier 3,6,3.92,3.23,0,2,0,0,0,0,Social,Retargeting,20,81.12,133,0,0
69,79626,Female,Tier 1,8,3.49,6.42,1,1,0,0,0,0,SMS,Discount,20,79.22,157,0,0
43,33963,Male,Tier 1,8,4.74,7.96,1,4,0,0,0,0,Search Ads,Retargeting,20,131.73,90,0,0
39,18000,Female,Tier 1,7,2.84,5.05,0,4,0,0,0,1,Search Ads,Discount,0,70.31,11,0,0
56,45615,Male,Tier 1,9,3.97,5.16,0,1,1,1,0,0,Email,Seasonal,10,26.1,29,1,0
19,75569,Female,Tier 1,7,4.14,4.71,1,3,1,0,0,0,Email,Retargeting,30,110.92,124,0,0
55,23814,Female,Tier 2,6,4.87,6.58,1,2,1,1,0,0,Search Ads,Seasonal,10,47.93,108,1,0
56,33755,Female,Tier 1,7,2.77,6.07,3,2,0,0,0,0,Search Ads,Discount,20,35.23,148,0,1
43,59744,Male,Tier 2,8,2.49,7.46,0,1,0,1,0,0,Email,Seasonal,15,125.78,43,0,0
63,101258,Female,Tier 3,6,4.07,5.28,5,3,1,0,0,1,Search Ads,Retargeting,25,102.3,70,1,1
67,30552,Female,Tier 2,6,4.31,8.02,3,3,1,0,0,0,SMS,Seasonal,15,69.04,136,0,0
32,29855,Male,Tier 1,10,3.99,6.7,3,2,1,1,0,0,SMS,Retargeting,15,114.64,173,1,1
51,61097,Male,Tier 1,7,1,7.85,2,2,0,0,0,0,Search Ads,Discount,10,109.26,111,0,0
59,76684,Male,Tier 1,3,4.5,4.31,0,4,1,0,0,0,Social,Discount,0,59.53,66,1,0
61,43766,Female,Tier 1,4,7.85,8.64,2,3,1,0,0,0,Email,Discount,20,85.72,91,1,0
66,25815,Female,Tier 2,7,5.38,4.39,1,1,0,0,0,0,Email,New Arrival,0,76.79,166,1,0
57,62807,Female,Tier 1,8,1.07,4.48,3,4,0,0,0,0,Email,Discount,20,60.05,93,0,0
28,66067,Male,Tier 3,7,3.39,4.71,0,0,0,0,0,0,Search Ads,Retargeting,15,81.32,373,1,0
20,87016,Male,Tier 2,7,3.71,4.5,1,1,1,0,0,0,Email,Retargeting,25,103.05,15,0,1
23,66825,Female,Tier 2,12,3.52,9.29,2,3,1,0,0,0,SMS,New Arrival,5,51.96,33,1,1
26,69905,Male,Tier 1,8,2.14,6.54,1,1,0,0,0,0,Social,Discount,15,104.69,11,0,0
23,50281,Female,Tier 1,4,2.66,6.49,1,4,1,0,0,0,Email,New Arrival,15,24.28,168,0,0
26,98947,Female,Tier 2,3,5.4,1.72,2,1,1,1,0,0,Social,Seasonal,0,86.59,88,1,0
56,47833,Male,Tier 1,10,5.12,8.07,1,2,1,1,0,0,Email,New Arrival,20,57.91,169,0,0
48,43985,Female,Tier 1,5,3.83,3.42,0,3,0,0,0,0,Email,Discount,10,127.33,79,1,0
49,87571,Male,Tier 1,7,5.42,5.43,3,4,0,0,0,0,Search Ads,Retargeting,5,31.65,133,0,1
58,28464,Female,Tier 1,7,3.01,4.09,2,3,0,0,0,0,SMS,Retargeting,10,72.82,132,0,1
67,21747,Male,Tier 2,5,3.49,5.98,1,2,1,0,0,0,Social,Discount,0,55.03,165,0,0
29,57152,Female,Tier 1,4,3.45,8.57,1,2,1,0,0,0,Search Ads,Discount,25,62.97,115,0,0
25,54969,Male,Tier 2,6,1.67,3.58,1,3,0,0,1,0,Email,New Arrival,15,45.86,13,0,1
25,50898,Male,Tier 1,8,3.62,4.06,1,2,0,0,0,0,SMS,New Arrival,5,85.17,149,1,1
67,72891,Female,Tier 2,4,6.46,5.78,1,1,0,0,0,0,Search Ads,Discount,10,86.82,11,0,0
45,38652,Male,Tier 3,8,6.29,8.64,0,2,0,0,0,0,Social,New Arrival,20,28.13,14,0,1
37,56155,Female,Tier 3,6,4.18,4.65,1,0,0,0,0,0,SMS,Discount,20,98.7,429,1,0
64,48518,Male,Tier 1,8,3.67,4.07,2,2,0,0,0,0,Social,Discount,0,32.42,164,0,0
24,38958,Female,Tier 1,6,6.65,5.83,1,1,0,0,0,1,Search Ads,Retargeting,0,80.88,141,1,1
